# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0.1,0.0,0.2138534806600854,0.0,1.1868390088158403,0.8425742603436522,0.0,0.0
 0.062195512660622336,0.006412965355818116,0.10310977563303113,0.05000000000000009,0.2138534806600854,0.0,1.1868390088158403,0.8425742603436522,0.0,0.0
 0.12024063154699596,0.01274695362844062,0.10912180721038095,0.10357514452022555,0.6472564579208183,0.0,1.2219105516552968,0.8183905103735464,7.466656724558391,128.63539377315712
 0.17475835749703383,0.01900285992545644,0.11474994945220152,0.10323508810654375,1.087968802881478,0.0,1.2579999410353269,0.7949125968773939,8.083835803506284,11.320704746810236
 0.22622660359095026,0.025181584167709877,0.1200492480543992,0.10296248666659089,1.5361021377349253,0.0,1.2951263444638865,0.7721254411004564,8.70698671246186,12.10748288990626
 0.2750218127323796,0.03128403114716816,0.12506242081616648,0.10273903626966653,1.9917671732495137,0.0,1.3333081197131906,0.7500141829295325,9.338315042238607,12.93832613662721
 0.32144701430817735,0.03731111058119982,0.12982344135202792,0.10255250110412967,2.4550734549449476,0.0,1.372562673458268,0.7285641809568009,9.97962886470186,13.813915733164631
 0.36575061532348857,0.04326373716282439,0.13435988148158332,0.10239438839266392,2.9261290913460214,0.0,1.4129063095619017,0.707761012342049,10.632445796861486,14.735076093115167
 0.408139415018707,0.049142830606461324,0.13869450151710982,0.1022586170567002,3.4050404637421976,0.0,1.4543540665050936,0.6875904726577788,11.298064013126533,15.702690829911175
 0.44878787742501264,0.054949315688683685,0.14284636462218608,0.1021407172447486,3.89191191699764,0.0,1.496919543185418,0.6680385759892064,11.977610576972664,16.717644988724494
 0.48784489973543677,0.060684122283437614,0.14683163885802264,0.10203732901504131,4.386845430710714,0.0,1.5406147137593666,0.649091554863725,12.67207494159071,17.78078111276536
 0.5254388574517067,0.06634818539117844,0.15066418785935723,0.10194587732049122,4.889940270438588,0.0,1.5854497311278763,0.6307358602209405,13.382332435569657,18.892863032389975
 0.5616814346167192,0.07194244516132672,0.15435601460342124,0.10186435493411872,5.401292618588562,0.0,1.6314327190440059,0.6129581614533172,14.109160775785545,20.054543497462646
 0.5966705790952967,0.07746784690742553,0.1579176006856007,0.10179117366988139,5.920995184669319,0.0,1.6785695531559857,0.595745346458737,14.85325159633293,21.266333648225057
 0.6304928157728547,0.08292534111434463,0.16135816974340778,0.10172506007238702,6.449136794822218,0.0,1.7268636315151116,0.5790845216437979,15.615218330706572,22.52857318804203
 0.6632250806000545,0.0883158834368529,0.16468589481864518,0.10166498080121038,6.985801960493632,0.0,1.7763156347552798,0.562963011997453,16.39560135861596,23.841400282845918
 0.6949361916535142,0.09364043468884593,0.16790806361267888,0.10161008829371046,7.531070426506273,0.0,1.8269232765757701,0.5473683612342578,17.19487106880009,25.204721109793113
 0.7256880414633895,0.09889996082248748,0.17103121165584495,0.10155968055499343,8.085016698634426,0.0,1.8786810459271293,0.5322883318421409,18.013429291341833,26.618178340571852
 0.7555365726552086,0.10409543289649983,0.17406123070592971,0.10151317097020963,8.647709551240604,0.0,1.931579941491336,0.5177109052126101,18.851609447382184,28.081118988866024
 0.7845325832430635,0.10922782703280809,0.17700345779491372,0.1014700653412082,9.219211515594525,0.0,1.9856071999879585,0.5036242817844659,19.70967566804849,29.592561296198134
 0.812722396621853,0.11429812436072374,0.17986274899324597,0.1014299442111113,9.799578349681592,0.0,2.040746020029613,0.49001688117244946,20.58782107879248,31.151160844673065
 0.8401484230780613,0.1193073109478338,0.1826435409849957,0.10139244910996728,10.388858490662928,0.0,2.0969752829765853,0.47687734238838236,21.486165410153408,32.75517628466297
 0.8668496335631173,0.12425637771673728,0.18534990283205882,0.10135727174533202,10.987092491259297,0.0,2.1542692740719835,0.46419452388596133,22.40475205913175,34.40243465712727
 0.8928619619336479,0.12914632034676493,0.18798557977483768,0.10132414542962721,11.594312441780719,0.0,2.212597404118751,0.4519575039446849,23.343544717409536,36.0902970662689
 0.9182186484330173,0.13397813915980958,0.19055403051833333,0.10129283822472347,12.210541379514808,0.0,2.2719239375579354,0.44015558068149424,24.302423652609928,37.81562449905428
 0.9429505345704532,0.1387528389893805,0.19305845915017414,0.1012631474172091,12.835792687931301,0.0,2.332207727286186,0.42877827232123294,25.281181748207498,39.57474533719656
 0.9670863175367324,0.14347142903201113,0.1955018426053591,0.101234895035255,13.470069488084837,0.0,2.393401960627578,0.4178153174645969,26.279520371877133,41.363423969483414
 0.9906527707269438,0.14813492268014292,0.19788695441318324,0.1012079241866916,14.113364024967666,0.0,2.4554539210323445,0.40725667520552405,27.297045155272986,43.17683171002109
 1.0138134661327496,0.15274433733563572,0.1990188366424155,0.048870822287508324,14.765657052318089,0.0,2.5183047677876322,0.3970925254128454,28.163792836155935,37.42321487746339
 1.0368462201354307,0.15730069420306647,0.19782075851200287,-0.05201627778741329,15.426917219087883,0.0,2.581889339440005,0.3873132689013285,28.709557124294403,23.695138153038005
 1.0598842104932067,0.1618050180620163,0.1955172212939786,-0.09998863539096628,16.09710046169583,0.0,2.64613598424085,0.377909527686987,29.090351727738344,16.52898527737305
 1.0829329786599142,0.16625833701758078,0.19321288336775438,-0.09997661955543004,16.776149406078506,0.0,2.7109664230996655,0.3688721451801014,29.461398521224,16.098335095478564
