# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,156.28501043807586,-19.44003482817617,0.10771234161663457,9.283987192100602,0.0,0.0
 0.14685638787853458,0.010783399330365297,0.07342819393926728,0.4999999999999999,156.28501043807586,-19.440034688863467,0.10771234161663457,9.283987192100602,0.0,0.0
 0.20750268108683492,0.021528681329112356,0.17717953448268475,1.7107614506143893,156.21857870884426,-19.44003454955076,0.10953246586480236,9.12971320516344,-1.0953963666572657,-18.062049775984402
 0.2539144624644576,0.03223627712430721,0.2307085717756461,1.1533501991106563,156.1512622774113,-19.440034410238056,0.11136313301288074,8.97963242363463,-1.4504168862920677,-7.649362060599
 0.2929389638548514,0.042906618272176955,0.2734267131596544,1.0946492552630969,156.08305984011238,-19.440034270925352,0.11320389635046002,8.833618207841274,-1.7476824781588212,-7.617409096223012
 0.3272312233306293,0.05354013676123008,0.3100850935927402,1.068998689310024,156.01397029547277,-19.440034131612645,0.11505429245510178,8.691548821529063,-2.0147271044779522,-7.787314991820711
 0.35815433828525517,0.06413726501627448,0.3426927808079423,1.0544761503829103,155.94399274855166,-19.44003399229994,0.11691384198822576,8.55330714476656,-2.262952714297058,-8.027186464990098
 0.38651891519647485,0.07469843590232983,0.37233662674086454,1.045100937895412,155.87312651520077,-19.440033852987238,0.11878204926815003,8.41878049891616,-2.4984061483696554,-8.300967605106898
 0.412853685289169,0.08522408272842406,0.39968630024282187,1.0385385331138604,155.80137112633864,-19.440033713674534,0.1206584022559342,8.287860449857881,-2.724739521536285,-8.594469303129387
 0.43752631749705356,0.09571463925126623,0.4251900013931116,1.0336838378411672,155.72872633214425,-19.440033574361827,0.12254237264233012,8.160442616194029,-2.944347144735506,-8.900859111783017
 0.46080481698613635,0.10617053967881328,0.44916556724159484,1.029944643112731,155.6551921062624,-19.440033435049124,0.12443341613101973,8.036426476848225,-3.1588902848445803,-9.216364663439412
 0.48289174495675113,0.11659221867368796,0.4718482809714437,1.0269745869605196,155.5807686498469,-19.44003329573642,0.12633097183876585,7.915715247376421,-3.36957029581229,-9.538674244241003
 0.5039446623518818,0.12698011135647605,0.4934182036543155,1.0245574177695982,155.5054563957003,-19.440033156423713,0.1282344632710381,7.798215662870491,-3.5772835058016588,-9.866243527721744
 0.5240890254696852,0.1373346533088821,0.5140168439107827,1.0225510797242545,155.42925601217271,-19.44003301711101,0.13014329724539997,7.683837901497044,-3.7827149501803072,-10.197961741321588
 0.5434266842486607,0.14765628057674673,0.5337578548591737,1.0208583766021349,155.3521684071325,-19.440032877798306,0.132056865350436,7.572495359073721,-3.9863980392504716,-10.53297565120008
 0.5620416882632582,0.15794542967290673,0.5527341862559615,1.0194105454883038,155.2741947317946,-19.4400327384856,0.13397454278702967,7.464104591792733,-4.188754151045985,-10.870591896559908
 0.5800043751212821,0.16820253757991446,0.5710230316922706,1.018157560773795,155.1953363844744,-19.440032599172895,0.13589568972330843,7.358585118012635,-4.390119804654525,-11.210219005660015
 0.5973743244442087,0.17842804175258736,0.5886893497827465,1.017062154991901,155.1155950142613,-19.44003245986019,0.13781965034674315,7.255859360287742,-4.590765852602006,-11.551331798225192
 0.614202540080073,0.18862238012040686,0.6057884322621402,1.0160959931457094,155.03497252463075,-19.440032320547488,0.13974575383529692,7.155852486069745,-4.7909113702304955,-11.893448596055444
 0.6305330936433747,0.19878599108974238,0.6223678168617232,1.015237146451694,154.95347107686777,-19.44003218123478,0.14167331456017615,7.05849230043423,-4.990733929933588,-12.236116732266686
 0.6464043835648099,0.20891931354590093,0.6384687386040926,1.0144683779372048,154.87109309350922,-19.440032041922077,0.143601631919361,6.963709162870423,-5.190377327004516,-12.578901781719434
 0.6618501142328433,0.21902278685501392,0.6541272488988285,1.0137759508614752,154.78784126153715,-19.440031902609373,0.1455299909290552,6.871435871163441,-5.389957507440024,-12.921381624798128
 0.6769000677584937,0.22909685086572668,0.6693750909956686,1.0131487828751486,154.70371853563688,-19.440031763296666,0.14745766234771862,6.781607575209681,-5.589567154271928,-13.263140413802628
 0.69158071967155,0.23914194591070953,0.6842403937150214,1.0125778342399265,154.61872814106587,-19.440031623983963,0.14938390345242372,6.694161665942029,-5.789279323175517,-13.603767059279845
 0.7059157354925254,0.24915851280797652,0.6987482275820345,1.0120556578517872,154.53287357673813,-19.44003148467126,0.15130795770716365,6.60903772117106,-5.9891503016071574,-13.942850215706349
 0.7199263752107077,0.2591469928620143,0.7129210553516171,1.011576063239272,154.4461586178343,-19.440031345358552,0.15322905573002032,6.526177396550269,-6.189221951894376,-14.279979666280026
 0.7336318257337304,0.2691078278647033,0.7267791004722182,1.011133862204821,154.35858731852593,-19.440031206045848,0.1551464155217443,6.445524356054792,-6.389523581238074,-14.61474243456845
 0.7470494764017179,0.2790414600960405,0.7403406510677276,1.0107246738704618,154.27016401436558,-19.440031066733145,0.15705924261167648,6.36702420928175,-6.590073504545782,-14.946724152402435
 0.7601951490566834,0.28894833232465655,0.7536223127292002,1.0103447735293913,154.18089332472982,-19.440030927420437,0.15896673129590963,6.290624408314364,-6.790880313153233,-15.275506539530376
 0.7730832915127753,0.2988288878081134,0.7666392202847299,1.0099909742522164,154.09078015483271,-19.440030788107734,0.16086806415409322,6.216274219860781,-6.991943967420108,-15.6006697591891
